BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
197203,28,1730,197203,28,1730,,9983334,ARKANSAS,5,1972,March,Tornado,C,139,UNION,,28-MAR-72 17:30:00,CST,28-MAR-72 17:30:00,3,0,0,0,2.5M,0,,0,,,,F2,5.4,880,,,,,0,,,0,,,33.18,-92.80,33.22,-92.72,,,PUB
197203,28,1755,197203,28,1755,,9983336,ARKANSAS,5,1972,March,Tornado,C,139,UNION,,28-MAR-72 17:55:00,CST,28-MAR-72 17:55:00,0,0,0,0,2.5M,0,,0,,,,F3,10.4,880,,,,,0,,,0,,,33.15,-92.47,33.25,-92.33,,,PUB
197207,1,1630,197207,1,1630,,9984445,ARKANSAS,5,1972,July,Tornado,C,15,CARROLL,,01-JUL-72 16:30:00,CST,01-JUL-72 16:30:00,0,0,0,0,25K,0,,0,,,,F1,.3,100,,,,,0,,,0,,,36.37,-93.58,,,,,PUB
197207,1,1400,197207,1,1400,,9984442,ARKANSAS,5,1972,July,Tornado,C,29,CONWAY,,01-JUL-72 14:00:00,CST,01-JUL-72 14:00:00,0,0,0,0,250K,0,,0,,,,F1,.3,100,,,,,0,,,0,,,35.17,-92.72,,,,,PUB
196503,16,2130,196503,16,2130,,9984065,ARKANSAS,5,1965,March,Tornado,C,71,JOHNSON,,16-MAR-65 21:30:00,CST,16-MAR-65 21:30:00,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.45,-93.58,,,,,PUB
196503,17,15,196503,17,15,,9984066,ARKANSAS,5,1965,March,Tornado,C,59,HOT SPRING,,17-MAR-65 00:15:00,CST,17-MAR-65 00:15:00,0,0,0,0,25K,0,,0,,,,F2,1,200,,,,,0,,,0,,,34.42,-92.82,,,,,PUB
196501,23,1730,196501,23,1730,,9983192,ARKANSAS,5,1965,January,Tornado,C,21,CLAY,,23-JAN-65 17:30:00,CST,23-JAN-65 17:30:00,0,0,0,0,2.5K,0,,0,,,,,8.7,33,,,,,0,,,0,,,36.40,-90.42,36.50,-90.32,,,PUB
196501,26,1900,196501,26,1900,,9983193,ARKANSAS,5,1965,January,Tornado,C,109,PIKE,,26-JAN-65 19:00:00,CST,26-JAN-65 19:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,34.07,-93.70,,,,,PUB
196502,8,2345,196502,8,2345,,9983194,ARKANSAS,5,1965,February,Tornado,C,61,HOWARD,,08-FEB-65 23:45:00,CST,08-FEB-65 23:45:00,0,0,0,0,25K,0,,0,,,,F1,14,417,,,,,0,,,0,,,33.95,-94.03,34.08,-93.85,,,PUB
196502,9,1000,196502,9,1000,,9983195,ARKANSAS,5,1965,February,Tornado,C,19,CLARK,,09-FEB-65 10:00:00,CST,09-FEB-65 10:00:00,0,0,0,0,25K,0,,0,,,,F1,1,30,,,,,0,,,0,,,34.07,-93.08,,,,,PUB
196502,9,1115,196502,9,1115,,9983196,ARKANSAS,5,1965,February,Tornado,C,27,COLUMBIA,,09-FEB-65 11:15:00,CST,09-FEB-65 11:15:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.10,-93.30,,,,,PUB
196502,9,1200,196502,9,1200,,9983197,ARKANSAS,5,1965,February,Tornado,C,57,HEMPSTEAD,,09-FEB-65 12:00:00,CST,09-FEB-65 12:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.67,-93.60,,,,,PUB
196502,9,1200,196502,9,1200,,9983198,ARKANSAS,5,1965,February,Tornado,C,27,COLUMBIA,,09-FEB-65 12:00:00,CST,09-FEB-65 12:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,33.42,-93.35,,,,,PUB
196502,9,1250,196502,9,1250,,9983199,ARKANSAS,5,1965,February,Tornado,C,11,BRADLEY,,09-FEB-65 12:50:00,CST,09-FEB-65 12:50:00,1,0,0,0,250K,0,,0,,,,F3,1.5,167,,,,,0,,,0,,,33.50,-92.10,,,,,PUB
196502,9,1400,196502,9,1400,,9983200,ARKANSAS,5,1965,February,Tornado,C,1,ARKANSAS,,09-FEB-65 14:00:00,CST,09-FEB-65 14:00:00,4,0,0,0,250K,0,,0,,,,F3,10.5,333,,,,,0,,,0,,,34.23,-91.52,34.30,-91.35,,,PUB
196502,9,1445,196502,9,1445,,9983201,ARKANSAS,5,1965,February,Tornado,C,95,MONROE,,09-FEB-65 14:45:00,CST,09-FEB-65 14:45:00,5,0,0,0,25K,0,,0,,,,F3,2,200,,,,,0,,,0,,,34.60,-91.22,,,,,PUB
196502,11,1415,196502,11,1415,,9983203,ARKANSAS,5,1965,February,Tornado,C,35,CRITTENDEN,,11-FEB-65 14:15:00,CST,11-FEB-65 14:15:00,3,0,0,0,250K,0,,0,,,,F2,5.9,250,,,,,0,,,0,,,34.90,-90.37,34.92,-90.27,,,PUB
196502,11,1430,196502,11,1430,,9983204,ARKANSAS,5,1965,February,Tornado,C,107,PHILLIPS,,11-FEB-65 14:30:00,CST,11-FEB-65 14:30:00,0,0,0,0,250K,0,,0,,,,F2,14.4,50,,,,,0,,,0,,,34.57,-91.03,34.60,-90.78,,,PUB
196504,18,1500,196504,18,1500,,9984298,ARKANSAS,5,1965,April,Tornado,C,93,MISSISSIPPI,,18-APR-65 15:00:00,CST,18-APR-65 15:00:00,4,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.92,-89.95,,,,,PUB
196505,8,2030,196505,8,2030,,9984300,ARKANSAS,5,1965,May,Tornado,C,131,SEBASTIAN,,08-MAY-65 20:30:00,CST,08-MAY-65 20:30:00,8,0,0,0,250K,0,,0,,,,F2,5.1,100,,,,,0,,,0,,,35.35,-94.42,35.40,-94.35,,,PUB
196505,26,1745,196505,26,1745,,9984306,ARKANSAS,5,1965,May,Tornado,C,93,MISSISSIPPI,,26-MAY-65 17:45:00,CST,26-MAY-65 17:45:00,0,0,0,0,250K,0,,0,,,,F2,12,33,,,,,0,,,0,,,35.88,-90.15,35.95,-89.95,,,PUB
196511,26,1930,196511,26,1930,,9984321,ARKANSAS,5,1965,November,Tornado,C,55,GREENE,,26-NOV-65 19:30:00,CST,26-NOV-65 19:30:00,0,0,0,0,250K,0,,0,,,,F3,3.6,880,,,,,0,,,0,,,36.05,-90.50,36.08,-90.45,,,PUB
196511,26,2030,196511,26,2030,,9984323,ARKANSAS,5,1965,November,Tornado,C,21,CLAY,,26-NOV-65 20:30:00,CST,26-NOV-65 20:30:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.30,-90.08,,,,,PUB
196509,21,1500,196509,21,1500,,9984318,ARKANSAS,5,1965,September,Tornado,C,139,UNION,,21-SEP-65 15:00:00,CST,21-SEP-65 15:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,33.33,-92.55,,,,,PUB
196509,21,2000,196509,21,2000,,9984319,ARKANSAS,5,1965,September,Tornado,C,63,INDEPENDENCE,,21-SEP-65 20:00:00,CST,21-SEP-65 20:00:00,0,0,0,0,25K,0,,0,,,,F1,1,33,,,,,0,,,0,,,35.78,-91.65,,,,,PUB
196504,3,1800,196504,3,1800,,9984283,ARKANSAS,5,1965,April,Tornado,C,87,MADISON,,03-APR-65 18:00:00,CST,03-APR-65 18:00:00,0,0,0,0,2.5K,0,,0,,,,F1,.5,33,,,,,0,,,0,,,35.83,-93.78,,,,,PUB
196504,8,1320,196504,8,1320,,9984287,ARKANSAS,5,1965,April,Tornado,C,7,BENTON,,08-APR-65 13:20:00,CST,08-APR-65 13:20:00,0,0,0,0,25K,0,,0,,,,F1,.3,100,,,,,0,,,0,,,36.35,-94.28,,,,,PUB
196504,10,1826,196504,10,1826,,9984289,ARKANSAS,5,1965,April,Tornado,C,45,FAULKNER,,10-APR-65 18:26:00,CST,10-APR-65 18:26:00,200,0,6,0,25M,0,,0,,,,F4,4.7,200,,,,,0,,,0,,,35.05,-92.45,35.10,-92.40,,,PUB
200801,7,2050,200801,7,2050,12305,78580,ARKANSAS,5,2008,January,Tornado,C,7,BENTON,TSA,07-JAN-08 20:50:00,CST-6,07-JAN-08 20:50:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.1,50,,,,,4,E,CENTERTON,4,E,CENTERTON,36.35,-94.2081,36.35,-94.2081,"Very moist and unstable air spread into northwestern Arkansas ahead of a strong upper level storm system and associated cold front. This moist and unstable air combined with strong wind shear that was present in the atmosphere resulted in long-lived and organized thunderstorm structures, including supercell thunderstorms. These thunderstorms developed and tracked east-northeast through the afternoon and evening hours, generally moving across the same areas over a period of several hours. These storms produced widespread severe weather, including three tornadoes in northwestern Arkansas. A line of storms then developed along the cold front and moved into northwestern Arkansas in the early morning hours of the 8th, producing widespread wind damage across Benton County and into Missouri.",Multiple spotters reported a brief tornado over open country. An NWS survey team found no damage associated with the tornado.,CSV
200801,7,2309,200801,7,2312,12305,78582,ARKANSAS,5,2008,January,Tornado,C,7,BENTON,TSA,07-JAN-08 23:09:00,CST-6,07-JAN-08 23:12:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.6,85,,,,,3,NW,GENTRY,2,SW,DECATUR,36.3007,-94.5181,36.3095,-94.4754,"Very moist and unstable air spread into northwestern Arkansas ahead of a strong upper level storm system and associated cold front. This moist and unstable air combined with strong wind shear that was present in the atmosphere resulted in long-lived and organized thunderstorm structures, including supercell thunderstorms. These thunderstorms developed and tracked east-northeast through the afternoon and evening hours, generally moving across the same areas over a period of several hours. These storms produced widespread severe weather, including three tornadoes in northwestern Arkansas. A line of storms then developed along the cold front and moved into northwestern Arkansas in the early morning hours of the 8th, producing widespread wind damage across Benton County and into Missouri.",An NWS survey team determined that a tornado caused extensive hardwood tree damage.,CSV
200801,7,2005,200801,7,2005,12305,78579,ARKANSAS,5,2008,January,Tornado,C,7,BENTON,TSA,07-JAN-08 20:05:00,CST-6,07-JAN-08 20:05:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,0.1,50,,,,,2,S,HIWASSE,2,S,HIWASSE,36.4011,-94.33,36.4011,-94.33,"Very moist and unstable air spread into northwestern Arkansas ahead of a strong upper level storm system and associated cold front. This moist and unstable air combined with strong wind shear that was present in the atmosphere resulted in long-lived and organized thunderstorm structures, including supercell thunderstorms. These thunderstorms developed and tracked east-northeast through the afternoon and evening hours, generally moving across the same areas over a period of several hours. These storms produced widespread severe weather, including three tornadoes in northwestern Arkansas. A line of storms then developed along the cold front and moved into northwestern Arkansas in the early morning hours of the 8th, producing widespread wind damage across Benton County and into Missouri.",Multiple spotters reported a brief tornado over open country. An NWS survey team found no damage associated with the tornado.,CSV
200805,10,2004,200805,10,2006,16594,95765,ARKANSAS,5,2008,May,Tornado,C,57,HEMPSTEAD,SHV,10-MAY-08 20:04:00,CST-6,10-MAY-08 20:06:00,0,0,0,0,5.00K,0.00K,NWS Storm Survey,,,,,EF0,1.04,50,,,,,2,SE,OAKHAVEN,3,NNE,HOPE,33.707,-93.596,33.706,-93.578,"A very unstable and moist airmass was in place across southeast Oklahoma, southwest Arkansas, northeast Texas and northern Louisiana the afternoon of May 10th.  A strong upper level trough was present across the central plains and the southern extent of this trough was located across southern Oklahoma and southern Arkansas. A dry line moved eastward across north central Texas and southern Oklahoma during the afternoon but stalled just east of the interstate 35 corridor|of central and north Texas.  A strong cold front eventually caught up with the dry line from the northwest and severe thunderstorms erupted at the dry line, cold front merger across southeastern Oklahoma.  Storms migrated eastward through the night of the 10th with large hail...damaging wind gusts and isolated tornadoes noted across portions of the region.","An EF0 tornado with winds of 65 to 70 mph occurred on the northeast side of the town of Hope, Arkansas.  The tornado touched down in a field southeast of Hwy 29 North.  Several small trees and limbs were snapped.  Damage consisted of a roof of a metal farm outbuilding just west of CR 248.",CSV
200805,10,2032,200805,10,2035,16594,95748,ARKANSAS,5,2008,May,Tornado,C,99,NEVADA,SHV,10-MAY-08 20:32:00,CST-6,10-MAY-08 20:35:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,2.35,50,,,,,2,W,ROSSTON,1,SSE,ROSSTON,33.582,-93.312,33.566,-93.276,"A very unstable and moist airmass was in place across southeast Oklahoma, southwest Arkansas, northeast Texas and northern Louisiana the afternoon of May 10th.  A strong upper level trough was present across the central plains and the southern extent of this trough was located across southern Oklahoma and southern Arkansas. A dry line moved eastward across north central Texas and southern Oklahoma during the afternoon but stalled just east of the interstate 35 corridor|of central and north Texas.  A strong cold front eventually caught up with the dry line from the northwest and severe thunderstorms erupted at the dry line, cold front merger across southeastern Oklahoma.  Storms migrated eastward through the night of the 10th with large hail...damaging wind gusts and isolated tornadoes noted across portions of the region.",AN EF1 tornado with wind speeds between 90 and 100 mph touched down briefly in a heavily wooded area along CR 36 about 2 miles west southwest of Rosston.  The tornado then moved east southeast through a mainly wooded area before lifting 1 mile south of Rosston just east of U.S. 371.  Over the path...several oaks and pine trees were uprooted or snapped.,CSV
200805,2,803,200805,2,808,16522,95392,ARKANSAS,5,2008,May,Tornado,C,61,HOWARD,SHV,02-MAY-08 08:03:00,CST-6,02-MAY-08 08:08:00,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,4.1,50,,,,,2,SE,UMPIRE,3,SW,HENRY,34.241,-94.026,34.25,-93.955,"Severe thunderstorms developed under a very unstable airmass across portions of northeast Texas, southwest Arkansas and northwest Louisiana during the morning and afternoon hours of May 2nd.  Strong shear in the lower levels of the atmosphere was present during the morning hours such that some thunderstorms produced tornadoes across northeast Texas and southwest Arkansas.  Otherwise large hail was the primary severe weather threat with this storm system.",An EF1 tornado with winds of 95 to 105 mph occurred near Umpire Arkansas in Howard County beginning near the Davis Cemetary along Pinkerton road.  The tornado destroyed 2 barns and damaged a mobile home from a falling tree.  Numerous trees were snapped and uprooted along the 4 mile track ending near the intersection of Parsons|road and Hill lane.  The tornado was on the ground from 903 am until 908 am and was 50 yards wide at its widest point and 4.5 miles long.,CSV
200805,10,1735,200805,10,1736,17871,109019,ARKANSAS,5,2008,May,Tornado,C,7,BENTON,TSA,10-MAY-08 17:35:00,CST-6,10-MAY-08 17:36:00,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,1.5,100,,,,,5,SW,BENTONVILLE,4,SSW,BENTONVILLE,36.324,-94.2772,36.3192,-94.2461,Widespread severe weather occurred across northwest Arkansas during the afternoon and evening hours on the 10th.,A tornado damaged a school roof and blew down trees.,CSV
200805,10,1851,200805,10,1851,17871,109021,ARKANSAS,5,2008,May,Tornado,C,47,FRANKLIN,TSA,10-MAY-08 18:51:00,CST-6,10-MAY-08 18:51:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,EF0,0.1,50,,,,,2,E,WATALULA,2,E,WATALULA,35.57,-93.7844,35.57,-93.7844,Widespread severe weather occurred across northwest Arkansas during the afternoon and evening hours on the 10th.,A brief tornado developed east of town producing minor damage to trees.,CSV
200805,2,1420,200805,2,1447,17675,103621,ARKANSAS,5,2008,May,Tornado,C,35,CRITTENDEN,MEG,02-MAY-08 14:20:00,CST-6,02-MAY-08 14:47:00,4,0,0,0,2.00M,0.00K,NWS Storm Survey,,,,,EF3,18.73,400,MEG,AR,093,MISSISSIPPI,2,W,EARLE MCNEELY ARPT,1,NNE,GILMORE,35.2445,-90.5047,35.4384,-90.2725,"A cold front approached the Midsouth during the afternoon hours of May 2nd, 2008, Numerous showers and thunderstorms developed ahead and along the front. Storms quickly became severe and produced large hail, damaging winds and a few tornadoes. The severe weather continued into the early morning hours of May 3rd, 2008 with the passage of the front.","A tornado tracked northeast into Crittenden County from Cross County. The tornado produced a nearly continuous 12 mile track from the county line to Heafer. After crossing into Crittenden County, the tornado struck the town  of Earle and produced extensive EF-3 damage. The tornado severely damaged a high school, a church and a number of homes. A large warehouse was also struck and sustained extensive damage. Additional significant damage to other structures occurred between Earle and Heafer. There were 4 serious injuries and several minor injuries reported in Earle. As the tornado moved into Heafer, the tornado produced EF-2 damage. Significant damage occurred to a number of homes in Heafer. Two mobile homes were destroyed as well. Several trees and power lines were also knocked down. The tornado continued to produce intermittent EF-0 damage as it moved out of Heafer and moved northeast between the towns of Gilmore and Turrell, eventually crossing into Mississippi County.",CSV
200805,10,1228,200805,10,1228,17871,134878,ARKANSAS,5,2008,May,Tornado,C,143,WASHINGTON,TSA,10-MAY-08 12:28:00,CST-6,10-MAY-08 12:28:00,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EF0,0.1,50,,,,,2,SW,ELKINS,2,SW,ELKINS,35.9795,-94.0253,35.9795,-94.0253,Widespread severe weather occurred across northwest Arkansas during the afternoon and evening hours on the 10th.,A storm chaser observed a brief tornado touchdown over open country.,CSV
200809,3,1701,200809,3,1702,22931,135220,ARKANSAS,5,2008,September,Tornado,C,17,CHICOT,JAN,03-SEP-08 17:01:00,CST-6,03-SEP-08 17:02:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,EF0,0.85,25,,,,,1,S,YELLOW BAYOU,1,SSE,YELLOW BAYOU,33.3796,-91.2497,33.3912,-91.2449,"Hurricane Gustav was the 2nd major hurricane of the 2008 Atlantic Hurricane Season. It took shape as a tropical depression on the morning of August 25th just southeast of Haiti, and rapidly strengthened to hurricane status by the morning of August 26th. After inflicting serious damage on portions of Haiti, Jamaica, and Cuba, Gustav entered into the southeastern portion of the Gulf of Mexico and took aim at the Gulf Coast of the United States. Although Gustav attained Category 4 status earlier in its life, Gustav eventually made landfall as a strong Category 2 system at Cocodrie, Louisiana, on September 1st, containing maximum sustained winds around 110 mph. Gustav slowed down and weakened as it continued on its northwest track across southern Louisiana where major damage was inflicted. The pace of the system continued to slow dramatically over the next few days as it turned gradually to the right around a large ridge of high pressure over the Southeast. The remnants of Gustav finally began moving rapidly away from the Lower Mississippi Valley on the 4th as an incoming disturbance deflected it to the northeast. Gustav was responsible for multiple hazardous weather elements across the service area such as tropical storm force winds, tornadoes, flash flooding, and areal flooding from extensive rains.||As the center of Gustav crossed much of southern Louisiana, tropical storm force winds extended into southern Mississippi and portions of east central Louisiana. Sustained winds were between 35 and 45 mph with higher gusts between 70 and 100 mph occurred. Tree and power line damage was extensive across these areas which resulted in widespread power outages, some of which lasted for 3 to 5 days.||As Gustav slowed across central Louisiana, the outer rainbands continued to rotate across much of southern and central Mississippi. This kept those portions of Mississippi in the region which was favorable for tornadoes. Over 3 days, 26 tornadoes were confirmed, all of which were in the EF0 to EF1 range.||As Gustav slowed on September 2nd, flash flooding became a major issue which lasted into the 3rd as the storm slowly lifted to the north and northeast. The first round of heavy rain and flash flooding was across portions of southeast Mississippi as the outer rainbands started to move across the same areas. Total rainfall across this area was between 4 and 7 inches. The heaviest rains fell across areas near and west of the Mississippi River. Some of the Mississippi counties boarding the river received 8 to 11 inches of rain. Areas west of the river across Louisiana and southeast Arkansas saw extreme rainfall. Many locations received between 11 and 20 inches of rain. The highest measured rainfall was at Larto Lake where 21 inches fell. The flooding rains had a tremendous impact on area crops. Crop damage was extensive across Louisiana and western Mississippi. The flooding rains came at a crucial time as most crops will be harvested in September. Crop damage from Gustav will range between 300-400 million dollars.",Emergency Manager witnessed a brief tornado touch down just north of Lake Village.,CSV
200801,8,1326,200801,8,1336,13077,78260,ARKANSAS,5,2008,January,Tornado,C,37,CROSS,MEG,08-JAN-08 13:26:00,CST-6,08-JAN-08 13:36:00,0,0,0,0,25.00K,0.00K,Emergency Manager,,,,,EF0,10.61,150,,,,,1,SSE,PRINCEDALE,1,ESE,TWIST,35.2629,-90.6479,35.365,-90.5074,"Strong upper low pressure system in addition to a cold front moved into Eastern Arkansas during the afternoon and evening hours of January 8, 2008. Showers and thunderstorms developed ahead of the system. Some of the storms became severe and produced large hail, damaging winds and a few tornadoes.",A tornado touched down along Highway 64 west of Parkin and moved northeast. A roof was ripped off a mobile home near Barnes Lake. Trees and power lines were knocked down along the path. Several farm water rig pivots were blown over. The path was non-continuous and ended just south of Twist.,CSV
200801,8,826,200801,8,841,11835,65417,ARKANSAS,5,2008,January,Tornado,C,115,POPE,LZK,08-JAN-08 08:26:00,CST-6,08-JAN-08 08:41:00,1,0,1,0,3.50M,0.00K,NWS Storm Survey,,,,,EF2,9.62,440,LZK,AR,029,CONWAY,1,SSW,MORELAND,1,ESE,APPLETON,35.3541,-93.0075,35.411,-92.8517,Severe thunderstorms affected a large part of Arkansas on the 8th.  There were a number of reports of wind damage and an isolated tornado.,"A tornado touched down in central Pope County and tracked to the northeast. The Pope County Office of Emergency Management reported that 42 residential structures were affected.  Of these, seven were destroyed, six had minor damage, and the rest had moderate to heavy damage. In addition, six chicken houses, two barns, and a number of outbuildings were destroyed, a travel trailer and motor home were overturned, and hundreds of trees were blown down.  A 61 year-old man was killed and his wife was injured when their double-wide mobile home was destroyed on Simba Road, about 1.4 miles south-southeast of Appleton.  Arkansas Governor Mike Beebe declared Pope County a state disaster area.  The tornado continued into Conway County.",CSV
200801,8,853,200801,8,858,11835,65420,ARKANSAS,5,2008,January,Tornado,C,141,VAN BUREN,LZK,08-JAN-08 08:53:00,CST-6,08-JAN-08 08:58:00,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,3.28,350,,,,,3,S,LIBERTY SPGS,3,W,BEVERAGE TOWN,35.4609,-92.7321,35.4786,-92.6779,Severe thunderstorms affected a large part of Arkansas on the 8th.  There were a number of reports of wind damage and an isolated tornado.,The tornado from Conway County continued into Van Buren County. Hundreds of trees were blown down in the Ozark National Forest. The tornado dissipated before leaving the boundaries of the forest.,CSV
200801,8,841,200801,8,853,11835,65418,ARKANSAS,5,2008,January,Tornado,C,29,CONWAY,LZK,08-JAN-08 08:41:00,CST-6,08-JAN-08 08:53:00,1,0,0,0,1.75M,0.00K,NWS Storm Survey,,,,,EF2,7.56,440,LZK,AR,141,VAN BUREN,2,WNW,JERUSALEM,3,NNW,CLEVELAND,35.411,-92.8517,35.4609,-92.7321,Severe thunderstorms affected a large part of Arkansas on the 8th.  There were a number of reports of wind damage and an isolated tornado.,"The tornado from Pope County moved into northwestern Conway County. According to the Conway County Office of Emergency Management, three homes were destroyed, and 12 others suffered damage ranging from light to heavy. One woman was injured in a mobile home. Ten other structures, such as chicken houses and barns, were destroyed; 13 such structures were damaged. A church, which had stood for more than 100 years, was destroyed and an adjacent cemetery was damaged.  Three natural gas well sites were damaged but there was no release of gas.  The tornado moved into the Ozark National Forest, where hundreds of trees were blown down.  Arkansas Governor Mike Beebe declared Conway County a state disaster area.  The tornado continued into Van Buren County.",CSV
200801,8,1352,200801,8,1353,13077,74376,ARKANSAS,5,2008,January,Tornado,C,111,POINSETT,MEG,08-JAN-08 13:52:00,CST-6,08-JAN-08 13:53:00,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF1,0.15,25,,,,,2,ESE,DECKERVILLE,2,E,DECKERVILLE,35.4445,-90.2921,35.4466,-90.2896,"Strong upper low pressure system in addition to a cold front moved into Eastern Arkansas during the afternoon and evening hours of January 8, 2008. Showers and thunderstorms developed ahead of the system. Some of the storms became severe and produced large hail, damaging winds and a few tornadoes.",A tornado touched down in Deckerville on Lucas Road just south of Highway 63. The tornado was 25 yards wide and 250 yards long. Two homes sustained roof damage and an utility and parking shed were completely destroyed. Numerous trees were knocked down in the area with debris scattered across a nearby field.,CSV
200801,8,1420,200801,8,1425,13077,74381,ARKANSAS,5,2008,January,Tornado,C,93,MISSISSIPPI,MEG,08-JAN-08 14:20:00,CST-6,08-JAN-08 14:25:00,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,3.51,75,,,,,1,N,BRYMAR,1,S,DRIVER,35.6406,-89.9784,35.6054,-90.0234,"Strong upper low pressure system in addition to a cold front moved into Eastern Arkansas during the afternoon and evening hours of January 8, 2008. Showers and thunderstorms developed ahead of the system. Some of the storms became severe and produced large hail, damaging winds and a few tornadoes.",A tornado formed just southwest of Driver and lifted just northeast of Grider. The tornado was 75 yards wide and 3.5 miles in length. Numerous homes sustained roof damage and many trees were knocked down along the path of the tornado. People were initially trapped in a residence but were rescued. A metal farm equipment building at U.S. Highway 61 and South County Road 503 was shifted off its foundation. A vehicle was also destroyed.,CSV
200802,5,1930,200802,5,1936,12917,71282,ARKANSAS,5,2008,February,Tornado,C,139,UNION,SHV,05-FEB-08 19:30:00,CST-6,05-FEB-08 19:36:00,0,0,0,0,200.00K,0.00K,NWS Storm Survey,,,,,EF0,7,100,,,,,2,W,JUNCTION CITY,5,NNE,JUNCTION CITY,33.02,-92.7645,33.0869,-92.697,A strong upper level storm system moved from the southwest United States and into the southern plains during the day.  A very unstable airmass was noted across the four state region with abundant low level wind shear and deep layer shear in the mid levels of the atmosphere. A dry line moved into southeast Oklahoma and northeast Texas by late afternoon with scattered to numerous severe thunderstorms developing ahead of the dry line across the region.  Thunderstorms produced strong and damaging wind gusts along with large hail across most of the region.,"The tornado snapped off many trees along a seven mile path starting 2 miles west of Junction City, Arkansas to 5 miles north northeast of Junction City, Arkansas.  Several porches and awnings were destroyed in the town and there was roof damage throughout the north side of the city. Severe roof damage was reported to the Juncition City First United Methodist Church.",CSV
200802,5,1649,200802,5,1650,12469,80989,ARKANSAS,5,2008,February,Tornado,C,149,YELL,LZK,05-FEB-08 16:49:00,CST-6,05-FEB-08 16:50:00,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.8,75,LZK,AR,115,POPE,2,SSE,NEELY,0,SW,COTTON TOWN,35.0975,-93.0733,35.1176,-93.0528,"Early on the 5th, a strong storm system approached from the Plains. Ahead of the system, breezy southerly winds provided well above normal temperatures and abundant moisture. Warmth and moisture destabilized the atmosphere and fueled developing thunderstorms. A cold front moved across the state causing numerous severe storms and several tornadoes. One of the tornadoes tracked from Yell County to Sharp County, staying on the ground for 121.84 miles. This track length set a record for the longest tornado path ever recorded in Arkansas. The continuous track was confirmed by two National Weather Service meteorologists who flew the track with the Civil Air Patrol. The final track was based on ground surveys, the Civil Air Patrol flight, and an aerial mapping flight performed for the Arkansas Forestry Commission.",What was to become a very long-tracked tornado began in Yell County.  Only minor tree damage was noted. The tornado then tracked into the Holla Bend National Wildlife Refuge in Pope County.,CSV
